x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.496472,0,0.537705,0
0.431338,0,0.435718,0
0.544899,0,0.570965,0
0.524437,0,0.586931,0
0.564859,0,0.599948,0
0.607549,0,0.614586,0
0.538209,0,0.566675,0
0.641362,0,0.650542,0
0.646101,0,0.649508,0
0.613278,0,0.611863,0
-0.130552,0.002065,-0.10179,0.003498
0.595185,0,0.577746,0
0.639028,0,0.61574,0
0.630242,0,0.621083,0
0.596606,0,0.563824,0
0.653854,0,0.643097,0
0.614592,0,0.595379,0
0.608266,0,0.604583,0
0.642153,0,0.634069,0
0.57772,0,0.545696,0
0.680334,0,0.679797,0
0.65708,0,0.64232,0
0.601641,0,0.586978,0
0.673279,0,0.677234,0
0.638287,0,0.630761,0
0.637359,0,0.631163,0
0.641483,0,0.64276,0
0.685852,0,0.678777,0
0.638831,0,0.642765,0
0.628624,0,0.618045,0
0.615819,0,0.603257,0
0.667947,0,0.699063,0
0.649128,0,0.643762,0
0.667993,0,0.679298,0
0.671324,0,0.659072,0
0.659419,0,0.65825,0
0.677607,0,0.697334,0
0.624729,0,0.608858,0
0.678897,0,0.68023,0
0.613883,0,0.599526,0
0.649914,0,0.654339,0
0.637538,0,0.628669,0
0.691281,0,0.714717,0
0.674913,0,0.67902,0
0.64044,0,0.639559,0
0.633902,0,0.624847,0
0.677209,0,0.684214,0
0.643971,0,0.642315,0
0.685689,0,0.697634,0
0.671446,0,0.672659,0
0.673379,0,0.691949,0
0.605014,0,0.586553,0
0.642992,0,0.641987,0
0.590688,0,0.567815,0
0.601942,0,0.575708,0
0.625802,0,0.598399,0
0.688265,0,0.69539,0
0.675254,0,0.693801,0
0.623362,0,0.611603,0
0.661763,0,0.662129,0
0.675501,0,0.680936,0
0.677979,0,0.684534,0
0.713325,0,0.740258,0
0.624501,0,0.594189,0
0.663252,0,0.663834,0
0.66767,0,0.671938,0
0.684058,0,0.695748,0
0.679442,0,0.681412,0
0.65032,0,0.649703,0
0.651643,0,0.653586,0
0.682618,0,0.690027,0
0.684478,0,0.694103,0
0.664653,0,0.656917,0
0.6554,0,0.642306,0
0.648215,0,0.634657,0
0.683561,0,0.687982,0
0.667779,0,0.666265,0
0.64806,0,0.638128,0
0.686965,0,0.689923,0
0.660098,0,0.653154,0
0.673536,0,0.677449,0
0.691301,0,0.696097,0
0.682675,0,0.687599,0
0.68436,0,0.691324,0
0.683201,0,0.683228,0
0.681881,0,0.682697,0
0.654229,0,0.642019,0
0.668665,0,0.666726,0
0.6708,0,0.669551,0
0.671168,0,0.669709,0
