# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.186360,0.000749,0.229135,0.000031
0.251272,0.000005,0.267534,0.000001
0.153856,0.005516,0.195237,0.000408
0.281707,0.000000,0.290526,0.000000
0.289751,0.000000,0.289040,0.000000
0.294054,0.000000,0.298593,0.000000
0.190161,0.000579,0.258685,0.000002
0.272078,0.000001,0.282431,0.000000
0.280225,0.000000,0.315189,0.000000
0.293254,0.000000,0.306207,0.000000
0.256680,0.000003,0.303598,0.000000
0.336033,0.000000,0.340962,0.000000
0.292282,0.000000,0.311470,0.000000
0.283514,0.000000,0.290059,0.000000
0.292266,0.000000,0.314008,0.000000
0.160790,0.003709,0.200272,0.000286
0.292222,0.000000,0.312722,0.000000
0.166178,0.002695,0.175237,0.001542
0.315433,0.000000,0.316069,0.000000
0.221031,0.000060,0.274918,0.000000
0.312944,0.000000,0.355181,0.000000
0.315501,0.000000,0.335367,0.000000
0.335191,0.000000,0.356520,0.000000
0.350832,0.000000,0.359241,0.000000
0.334385,0.000000,0.351619,0.000000
0.344262,0.000000,0.355030,0.000000
0.330669,0.000000,0.342648,0.000000
0.332281,0.000000,0.364508,0.000000
0.363067,0.000000,0.375875,0.000000
0.379752,0.000000,0.395898,0.000000
0.359035,0.000000,0.368218,0.000000
0.406957,0.000000,0.430185,0.000000
0.411248,0.000000,0.427248,0.000000
0.373935,0.000000,0.387350,0.000000
0.399607,0.000000,0.426209,0.000000
0.345625,0.000000,0.347003,0.000000
0.375981,0.000000,0.376817,0.000000
0.390828,0.000000,0.405806,0.000000
0.418583,0.000000,0.414961,0.000000
0.409645,0.000000,0.419368,0.000000
0.406707,0.000000,0.452318,0.000000
0.422541,0.000000,0.446604,0.000000
0.392845,0.000000,0.431973,0.000000
0.438259,0.000000,0.460337,0.000000
0.440125,0.000000,0.460088,0.000000
0.399403,0.000000,0.438520,0.000000
0.409420,0.000000,0.440266,0.000000
0.441586,0.000000,0.469948,0.000000
0.422406,0.000000,0.428466,0.000000
0.447311,0.000000,0.486310,0.000000
0.429506,0.000000,0.442520,0.000000
0.465903,0.000000,0.478849,0.000000
0.454923,0.000000,0.487332,0.000000
0.454926,0.000000,0.495711,0.000000
0.405572,0.000000,0.413946,0.000000
0.482861,0.000000,0.489912,0.000000
0.466512,0.000000,0.473662,0.000000
0.474334,0.000000,0.494185,0.000000
0.462301,0.000000,0.481308,0.000000
0.483347,0.000000,0.486886,0.000000
0.455983,0.000000,0.486051,0.000000
0.473163,0.000000,0.466055,0.000000
0.479927,0.000000,0.480923,0.000000
0.449833,0.000000,0.473493,0.000000
0.486225,0.000000,0.504937,0.000000
0.476223,0.000000,0.496802,0.000000
0.471197,0.000000,0.475203,0.000000
0.486432,0.000000,0.498962,0.000000
0.501496,0.000000,0.518532,0.000000
0.505137,0.000000,0.521727,0.000000
0.505240,0.000000,0.524892,0.000000
0.489296,0.000000,0.488481,0.000000
0.508454,0.000000,0.525100,0.000000
0.521218,0.000000,0.535133,0.000000
0.516949,0.000000,0.528668,0.000000
0.498112,0.000000,0.502607,0.000000
0.512280,0.000000,0.539466,0.000000
0.520576,0.000000,0.540646,0.000000
0.518571,0.000000,0.535845,0.000000
0.514818,0.000000,0.533711,0.000000
0.517165,0.000000,0.532159,0.000000
0.514669,0.000000,0.538790,0.000000
0.528179,0.000000,0.549757,0.000000
0.527587,0.000000,0.549449,0.000000
0.529063,0.000000,0.552500,0.000000
0.528740,0.000000,0.548850,0.000000
0.525386,0.000000,0.547867,0.000000
0.532055,0.000000,0.551518,0.000000
0.532240,0.000000,0.549548,0.000000
0.534543,0.000000,0.551966,0.000000
