# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.161658,0.003525,0.166479,0.002647
0.143752,0.009570,0.136473,0.013951
0.253577,0.000004,0.226662,0.000038
0.275384,0.000000,0.276762,0.000000
0.203013,0.000235,0.211913,0.000121
0.315914,0.000000,0.317452,0.000000
0.269995,0.000001,0.298144,0.000000
0.273907,0.000001,0.275710,0.000000
0.306270,0.000000,0.323928,0.000000
0.243587,0.000009,0.241846,0.000011
0.323152,0.000000,0.321467,0.000000
0.175325,0.001534,0.204322,0.000213
0.175451,0.001522,0.213678,0.000106
0.332640,0.000000,0.321386,0.000000
0.242178,0.000010,0.240322,0.000012
0.298139,0.000000,0.299658,0.000000
0.298484,0.000000,0.302417,0.000000
0.258021,0.000003,0.262806,0.000002
0.091636,0.099653,0.090491,0.103976
0.335272,0.000000,0.342906,0.000000
0.276915,0.000000,0.272755,0.000001
0.324056,0.000000,0.307533,0.000000
0.290668,0.000000,0.268120,0.000001
0.310102,0.000000,0.315041,0.000000
0.309481,0.000000,0.287615,0.000000
0.247046,0.000007,0.254154,0.000004
0.262054,0.000002,0.258043,0.000003
0.306893,0.000000,0.296531,0.000000
0.320615,0.000000,0.306290,0.000000
0.259320,0.000002,0.228809,0.000032
0.304220,0.000000,0.296896,0.000000
0.294128,0.000000,0.291853,0.000000
0.340405,0.000000,0.328545,0.000000
0.288563,0.000000,0.294034,0.000000
0.319547,0.000000,0.310552,0.000000
0.307357,0.000000,0.271059,0.000001
0.287247,0.000000,0.245598,0.000008
0.333144,0.000000,0.321112,0.000000
0.165500,0.002807,0.126400,0.022873
0.329027,0.000000,0.312914,0.000000
0.346497,0.000000,0.325809,0.000000
0.343884,0.000000,0.331449,0.000000
0.322512,0.000000,0.322912,0.000000
0.348074,0.000000,0.342072,0.000000
0.339135,0.000000,0.335775,0.000000
0.353665,0.000000,0.334273,0.000000
0.334964,0.000000,0.318905,0.000000
0.358750,0.000000,0.340764,0.000000
0.337747,0.000000,0.326730,0.000000
0.339646,0.000000,0.328114,0.000000
0.380056,0.000000,0.363689,0.000000
0.375687,0.000000,0.373097,0.000000
0.376584,0.000000,0.390761,0.000000
0.389201,0.000000,0.368438,0.000000
0.400506,0.000000,0.395340,0.000000
0.393997,0.000000,0.383725,0.000000
0.401559,0.000000,0.401186,0.000000
0.413039,0.000000,0.406323,0.000000
0.406684,0.000000,0.396080,0.000000
0.406512,0.000000,0.437588,0.000000
0.434216,0.000000,0.451613,0.000000
0.416327,0.000000,0.412672,0.000000
0.377684,0.000000,0.379015,0.000000
0.437104,0.000000,0.440461,0.000000
0.427001,0.000000,0.425762,0.000000
0.441533,0.000000,0.456398,0.000000
0.445856,0.000000,0.455475,0.000000
0.447183,0.000000,0.437494,0.000000
0.428136,0.000000,0.409914,0.000000
0.459043,0.000000,0.478586,0.000000
0.465930,0.000000,0.486978,0.000000
0.444921,0.000000,0.439879,0.000000
0.455689,0.000000,0.464577,0.000000
0.463969,0.000000,0.482576,0.000000
0.432879,0.000000,0.434065,0.000000
0.464435,0.000000,0.475976,0.000000
0.466263,0.000000,0.478421,0.000000
0.463806,0.000000,0.481632,0.000000
0.476322,0.000000,0.490786,0.000000
0.447659,0.000000,0.454858,0.000000
0.480499,0.000000,0.498221,0.000000
0.471690,0.000000,0.469681,0.000000
0.483138,0.000000,0.494338,0.000000
0.474565,0.000000,0.486708,0.000000
0.479573,0.000000,0.489225,0.000000
0.470067,0.000000,0.477125,0.000000
0.481065,0.000000,0.493521,0.000000
0.486806,0.000000,0.497585,0.000000
0.478857,0.000000,0.485866,0.000000
0.478666,0.000000,0.491987,0.000000
