x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.558737,0,0.458233,0
0.49465,0,0.458393,0
0.52395,0,0.428205,0
0.519917,0,0.434898,0
0.58269,0,0.499202,0
0.562055,0,0.474188,0
0.547712,0,0.457328,0
0.560045,0,0.54021,0
0.426767,0,0.374492,0
0.618839,0,0.574314,0
0.602836,0,0.556747,0
0.607127,0,0.574468,0
0.630949,0,0.568363,0
0.651522,0,0.597197,0
0.630723,0,0.606608,0
0.665153,0,0.598392,0
0.682787,0,0.626099,0
0.675825,0,0.628565,0
0.664028,0,0.620669,0
0.696121,0,0.651156,0
0.678007,0,0.64645,0
0.665066,0,0.597806,0
0.673933,0,0.634367,0
0.694577,0,0.668297,0
0.704717,0,0.65044,0
0.691448,0,0.645085,0
0.719101,0,0.695614,0
0.722722,0,0.6892,0
0.732376,0,0.713491,0
0.724471,0,0.705144,0
0.734114,0,0.705336,0
0.739623,0,0.714019,0
0.717669,0,0.698957,0
0.760508,0,0.737737,0
0.747205,0,0.720268,0
0.75396,0,0.74687,0
0.765001,0,0.735845,0
0.771133,0,0.76575,0
0.762466,0,0.758,0
0.750834,0,0.750952,0
0.762091,0,0.745373,0
0.797601,0,0.76322,0
0.814179,0,0.794432,0
0.786434,0,0.763743,0
0.796156,0,0.775816,0
0.803145,0,0.793024,0
0.75886,0,0.74616,0
0.789004,0,0.779645,0
0.746434,0,0.749633,0
0.794487,0,0.775528,0
0.796472,0,0.774354,0
0.795775,0,0.786254,0
0.775486,0,0.769699,0
0.791864,0,0.775826,0
0.81642,0,0.796537,0
0.827303,0,0.813904,0
0.833049,0,0.822639,0
0.842024,0,0.827547,0
0.828856,0,0.804872,0
0.827221,0,0.821422,0
0.835954,0,0.818808,0
0.828609,0,0.81736,0
0.833484,0,0.820384,0
0.807253,0,0.773253,0
0.799266,0,0.772497,0
0.817969,0,0.804471,0
0.809709,0,0.796117,0
0.839897,0,0.831097,0
0.846643,0,0.837255,0
0.812522,0,0.790163,0
0.839895,0,0.825356,0
0.842093,0,0.832361,0
0.823761,0,0.804042,0
0.84231,0,0.817721,0
0.842562,0,0.824366,0
0.83092,0,0.812229,0
0.85153,0,0.839985,0
0.832849,0,0.809449,0
0.82531,0,0.80186,0
0.82308,0,0.80936,0
0.843587,0,0.831624,0
0.843499,0,0.824761,0
0.836806,0,0.825987,0
0.845226,0,0.828866,0
0.848671,0,0.834136,0
0.848225,0,0.835936,0
0.842258,0,0.828372,0
0.838978,0,0.820668,0
0.843283,0,0.827144,0
0.842291,0,0.824755,0
