# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.514052,0.000000,0.538146,0.000000
0.695756,0.000000,0.674680,0.000000
0.699215,0.000000,0.714312,0.000000
0.705416,0.000000,0.723305,0.000000
0.583295,0.000000,0.593641,0.000000
0.432402,0.000000,0.438080,0.000000
0.682824,0.000000,0.707249,0.000000
0.640813,0.000000,0.666093,0.000000
0.725532,0.000000,0.740697,0.000000
0.420933,0.000000,0.425207,0.000000
0.712945,0.000000,0.732246,0.000000
0.637954,0.000000,0.671128,0.000000
0.607580,0.000000,0.638092,0.000000
0.551886,0.000000,0.590076,0.000000
0.702543,0.000000,0.721250,0.000000
0.609711,0.000000,0.642731,0.000000
0.661746,0.000000,0.686046,0.000000
0.679408,0.000000,0.697692,0.000000
0.693582,0.000000,0.709615,0.000000
0.638443,0.000000,0.674166,0.000000
0.606488,0.000000,0.639034,0.000000
0.601214,0.000000,0.636028,0.000000
0.529483,0.000000,0.570266,0.000000
0.712477,0.000000,0.726932,0.000000
0.617885,0.000000,0.649852,0.000000
0.661440,0.000000,0.682617,0.000000
0.629226,0.000000,0.660445,0.000000
0.632760,0.000000,0.663116,0.000000
0.573513,0.000000,0.611473,0.000000
0.599318,0.000000,0.635002,0.000000
