x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.498684,0,0.490812,0
0.463988,0,0.445127,0
0.581427,0,0.577724,0
0.587141,0,0.5846,0
0.61479,0,0.622158,0
0.540897,0,0.553591,0
0.5751,0,0.597263,0
0.640671,0,0.627516,0
0.588542,0,0.61478,0
0.61473,0,0.627925,0
0.628348,0,0.621647,0
0.526728,0,0.555543,0
0.649556,0,0.661565,0
0.634369,0,0.649607,0
0.653568,0,0.672357,0
0.66219,0,0.661241,0
0.594597,0,0.6133,0
0.566202,0,0.602906,0
0.65027,0,0.677109,0
0.541895,0,0.580742,0
0.673543,0,0.668985,0
0.677888,0,0.699519,0
0.699583,0,0.720183,0
0.716359,0,0.733105,0
0.716384,0,0.735892,0
0.713276,0,0.73675,0
0.658271,0,0.673097,0
0.691223,0,0.712484,0
0.507267,0,0.52059,0
0.733252,0,0.76437,0
0.741036,0,0.751717,0
0.651853,0,0.672837,0
0.738929,0,0.764257,0
0.747154,0,0.76091,0
0.733258,0,0.773151,0
0.756075,0,0.779952,0
0.709761,0,0.747021,0
0.754005,0,0.785609,0
0.754816,0,0.779972,0
0.741237,0,0.776626,0
0.776607,0,0.801879,0
0.495108,0,0.512367,0
0.764482,0,0.800203,0
0.785202,0,0.813161,0
0.770524,0,0.799433,0
0.774341,0,0.805278,0
0.779845,0,0.810405,0
0.770891,0,0.807174,0
0.798814,0,0.833252,0
0.779514,0,0.812978,0
0.740668,0,0.783986,0
0.774162,0,0.810819,0
0.790741,0,0.818047,0
0.777166,0,0.818872,0
0.810036,0,0.842422,0
0.77344,0,0.816438,0
0.798197,0,0.819992,0
0.773931,0,0.814684,0
0.779841,0,0.826358,0
0.799165,0,0.844138,0
0.804921,0,0.841038,0
0.812934,0,0.845398,0
0.80415,0,0.841213,0
0.779572,0,0.823243,0
0.783896,0,0.813705,0
0.808895,0,0.832716,0
0.810959,0,0.85562,0
0.820381,0,0.859509,0
0.795842,0,0.835107,0
0.816341,0,0.86043,0
0.808702,0,0.84999,0
0.812872,0,0.854195,0
0.82116,0,0.857465,0
0.823502,0,0.86116,0
0.821996,0,0.853093,0
0.824114,0,0.857631,0
0.820231,0,0.855259,0
0.82669,0,0.863315,0
0.826476,0,0.861035,0
0.829451,0,0.865066,0
0.828486,0,0.870496,0
0.828352,0,0.86808,0
0.829181,0,0.867057,0
0.83,0,0.866802,0
0.830331,0,0.866228,0
0.832681,0,0.86821,0
0.831817,0,0.869746,0
0.831914,0,0.869142,0
0.832438,0,0.869009,0
0.832315,0,0.871392,0
