# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.029558,0.596041,0.037402,0.502306
0.060123,0.280580,0.066851,0.230139
0.073115,0.189270,0.053323,0.338676
0.099437,0.073876,0.045899,0.410264
0.090212,0.105052,0.039228,0.481649
0.094155,0.090646,0.034522,0.535804
0.083302,0.134590,0.028585,0.608193
0.103245,0.063427,0.045009,0.419415
0.110903,0.046076,0.056274,0.312581
0.095257,0.086916,0.046651,0.402636
0.104015,0.061469,0.047356,0.395549
0.081027,0.145604,0.041290,0.458897
0.099017,0.075109,0.047557,0.393545
0.110475,0.046927,0.065407,0.240383
0.112718,0.042606,0.070647,0.204684
0.095796,0.085137,0.060179,0.280136
0.101651,0.067643,0.082593,0.137950
0.104130,0.061181,0.077274,0.165247
0.103623,0.062460,0.072516,0.192934
0.108642,0.050726,0.092679,0.095840
0.102777,0.064642,0.085375,0.125126
0.108018,0.052078,0.091617,0.099722
0.110587,0.046704,0.099710,0.073083
0.109912,0.048068,0.079607,0.152814
0.108400,0.051247,0.096058,0.084285
0.098697,0.076062,0.087434,0.116243
0.086072,0.122061,0.075197,0.176945
0.099919,0.072481,0.085243,0.125712
0.098355,0.077089,0.078467,0.158801
0.101250,0.068737,0.084860,0.127429
