# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.479398,0.000000,0.414990,0.000000
0.563376,0.000000,0.483998,0.000000
0.579082,0.000000,0.513683,0.000000
0.557827,0.000000,0.435476,0.000000
0.586014,0.000000,0.499829,0.000000
0.566973,0.000000,0.452119,0.000000
0.574111,0.000000,0.475666,0.000000
0.566297,0.000000,0.466056,0.000000
0.551285,0.000000,0.426112,0.000000
0.584687,0.000000,0.510189,0.000000
0.580912,0.000000,0.510984,0.000000
0.584008,0.000000,0.502411,0.000000
0.588065,0.000000,0.495274,0.000000
0.564087,0.000000,0.484575,0.000000
0.572037,0.000000,0.497391,0.000000
0.592885,0.000000,0.523938,0.000000
0.591287,0.000000,0.521540,0.000000
0.597946,0.000000,0.543434,0.000000
0.582515,0.000000,0.521000,0.000000
0.551713,0.000000,0.476773,0.000000
0.592736,0.000000,0.546509,0.000000
0.591839,0.000000,0.534384,0.000000
0.582251,0.000000,0.525663,0.000000
0.603329,0.000000,0.543704,0.000000
0.594756,0.000000,0.544823,0.000000
0.593332,0.000000,0.549761,0.000000
0.571837,0.000000,0.524202,0.000000
0.580462,0.000000,0.522834,0.000000
0.595808,0.000000,0.540967,0.000000
0.594608,0.000000,0.538866,0.000000
