# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.575738,0.000000,0.526076,0.000000
0.514006,0.000000,0.480100,0.000000
0.623140,0.000000,0.556623,0.000000
0.588336,0.000000,0.536931,0.000000
0.551683,0.000000,0.501449,0.000000
0.578574,0.000000,0.517575,0.000000
0.605985,0.000000,0.543211,0.000000
0.476257,0.000000,0.438348,0.000000
0.601524,0.000000,0.537795,0.000000
0.580300,0.000000,0.522223,0.000000
0.594714,0.000000,0.540484,0.000000
0.637254,0.000000,0.577969,0.000000
0.585530,0.000000,0.538566,0.000000
0.572959,0.000000,0.515743,0.000000
0.608904,0.000000,0.555480,0.000000
0.588058,0.000000,0.533266,0.000000
0.607057,0.000000,0.548356,0.000000
0.622839,0.000000,0.567244,0.000000
0.607397,0.000000,0.554051,0.000000
0.568724,0.000000,0.521148,0.000000
0.597277,0.000000,0.539129,0.000000
0.597495,0.000000,0.543288,0.000000
0.614631,0.000000,0.560045,0.000000
0.607041,0.000000,0.550992,0.000000
0.603484,0.000000,0.549659,0.000000
0.619957,0.000000,0.565810,0.000000
0.590110,0.000000,0.540001,0.000000
0.604380,0.000000,0.553946,0.000000
0.612602,0.000000,0.561862,0.000000
0.609553,0.000000,0.557973,0.000000
