# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.213752,0.000106,0.187458,0.000696
0.224187,0.000047,0.227986,0.000034
0.219451,0.000068,0.202996,0.000235
0.238024,0.000015,0.253543,0.000004
0.202258,0.000248,0.180366,0.001111
0.258183,0.000002,0.217789,0.000077
0.245078,0.000008,0.233068,0.000023
0.304514,0.000000,0.274859,0.000001
0.311311,0.000000,0.285939,0.000000
0.301995,0.000000,0.297268,0.000000
0.289395,0.000000,0.267456,0.000001
0.340974,0.000000,0.320448,0.000000
0.311050,0.000000,0.306058,0.000000
0.319923,0.000000,0.315592,0.000000
0.316405,0.000000,0.297565,0.000000
0.339846,0.000000,0.302305,0.000000
0.301634,0.000000,0.292543,0.000000
0.374404,0.000000,0.347876,0.000000
0.371342,0.000000,0.334377,0.000000
0.356345,0.000000,0.324631,0.000000
0.325514,0.000000,0.294685,0.000000
0.334401,0.000000,0.316043,0.000000
0.325240,0.000000,0.301874,0.000000
0.365547,0.000000,0.339651,0.000000
0.385306,0.000000,0.361454,0.000000
0.361807,0.000000,0.360250,0.000000
0.318786,0.000000,0.300064,0.000000
0.392864,0.000000,0.394496,0.000000
0.330140,0.000000,0.322632,0.000000
0.379096,0.000000,0.361906,0.000000
0.371708,0.000000,0.357218,0.000000
0.412065,0.000000,0.390396,0.000000
0.406668,0.000000,0.405727,0.000000
0.386670,0.000000,0.387616,0.000000
0.372506,0.000000,0.382958,0.000000
0.369546,0.000000,0.372369,0.000000
0.392930,0.000000,0.413668,0.000000
0.420332,0.000000,0.421930,0.000000
0.395990,0.000000,0.407295,0.000000
0.386891,0.000000,0.403188,0.000000
0.380253,0.000000,0.389309,0.000000
0.401848,0.000000,0.418154,0.000000
0.387877,0.000000,0.398821,0.000000
0.405024,0.000000,0.441750,0.000000
0.415748,0.000000,0.431657,0.000000
0.416841,0.000000,0.415255,0.000000
0.456163,0.000000,0.456780,0.000000
0.398643,0.000000,0.428093,0.000000
0.413133,0.000000,0.446398,0.000000
0.410321,0.000000,0.431976,0.000000
0.417997,0.000000,0.445113,0.000000
0.430482,0.000000,0.454152,0.000000
0.441329,0.000000,0.459138,0.000000
0.453607,0.000000,0.472767,0.000000
0.448156,0.000000,0.479828,0.000000
0.446495,0.000000,0.474748,0.000000
0.403050,0.000000,0.460416,0.000000
0.448633,0.000000,0.475673,0.000000
0.476520,0.000000,0.508395,0.000000
0.442098,0.000000,0.478349,0.000000
0.463995,0.000000,0.511071,0.000000
0.445480,0.000000,0.468689,0.000000
0.442441,0.000000,0.479355,0.000000
0.438950,0.000000,0.484663,0.000000
0.466592,0.000000,0.514242,0.000000
0.459870,0.000000,0.495325,0.000000
0.445675,0.000000,0.491185,0.000000
0.471896,0.000000,0.523827,0.000000
0.485720,0.000000,0.522740,0.000000
0.447915,0.000000,0.488645,0.000000
0.412378,0.000000,0.466694,0.000000
0.439639,0.000000,0.480864,0.000000
0.460734,0.000000,0.507651,0.000000
0.513719,0.000000,0.547926,0.000000
0.480615,0.000000,0.514843,0.000000
0.473175,0.000000,0.531911,0.000000
0.472064,0.000000,0.513935,0.000000
0.470106,0.000000,0.512404,0.000000
0.483719,0.000000,0.529998,0.000000
0.467003,0.000000,0.492466,0.000000
0.485971,0.000000,0.533880,0.000000
0.475421,0.000000,0.526014,0.000000
0.485303,0.000000,0.526797,0.000000
0.482368,0.000000,0.527587,0.000000
0.478650,0.000000,0.523524,0.000000
0.495035,0.000000,0.548658,0.000000
0.489307,0.000000,0.541576,0.000000
0.494553,0.000000,0.541070,0.000000
0.492104,0.000000,0.545002,0.000000
0.489366,0.000000,0.540931,0.000000
