x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.288938,6e-06,0.256042,0.000386
0.637916,0,0.607753,0
0.591366,0,0.564688,0
0.636974,0,0.621508,0
0.647637,0,0.601503,0
0.614085,0,0.613413,0
0.625415,0,0.572976,0
0.682431,0,0.690242,0
0.605536,0,0.569629,0
0.67124,0,0.645738,0
0.6162,0,0.651435,0
0.597095,0,0.647186,0
0.704661,0,0.709941,0
0.570868,0,0.662322,0
0.689786,0,0.719876,0
0.733624,0,0.748096,0
0.739305,0,0.711837,0
0.762542,0,0.742186,0
0.675934,0,0.721501,0
0.776831,0,0.791292,0
0.794917,0,0.832212,0
0.731382,0,0.729383,0
0.739536,0,0.735392,0
0.75861,0,0.808355,0
0.760993,0,0.757541,0
0.765447,0,0.771456,0
0.675523,0,0.713197,0
0.724068,0,0.780051,0
0.781155,0,0.791888,0
0.720423,0,0.694315,0
0.775829,0,0.796962,0
0.751999,0,0.736584,0
0.771359,0,0.778249,0
0.781082,0,0.793163,0
0.761013,0,0.754545,0
0.585637,0,0.62373,0
0.772223,0,0.778289,0
0.722554,0,0.756048,0
0.796017,0,0.813557,0
0.742634,0,0.734127,0
0.783401,0,0.801634,0
0.798732,0,0.811335,0
0.77147,0,0.812927,0
0.799934,0,0.824559,0
0.779426,0,0.8025,0
0.772564,0,0.793227,0
0.764607,0,0.803934,0
0.747667,0,0.771081,0
0.774129,0,0.778669,0
0.784623,0,0.80329,0
0.774725,0,0.789839,0
0.791709,0,0.816003,0
0.781282,0,0.814728,0
0.783906,0,0.797112,0
0.797201,0,0.839013,0
0.782885,0,0.80696,0
0.795506,0,0.821303,0
0.767777,0,0.790129,0
0.774929,0,0.803866,0
0.785197,0,0.822379,0
0.787758,0,0.808432,0
0.787878,0,0.815771,0
0.782767,0,0.803901,0
0.783097,0,0.797984,0
0.801761,0,0.824329,0
0.78993,0,0.816739,0
0.787597,0,0.823354,0
0.797485,0,0.831257,0
0.792175,0,0.827637,0
0.801541,0,0.829768,0
0.792617,0,0.828547,0
0.793187,0,0.820749,0
0.771203,0,0.788845,0
0.779487,0,0.81723,0
0.799132,0,0.825089,0
0.793816,0,0.835562,0
0.794902,0,0.821536,0
0.801785,0,0.831637,0
0.785293,0,0.799818,0
0.797383,0,0.82914,0
0.797703,0,0.829946,0
0.803965,0,0.829261,0
0.798506,0,0.827088,0
0.79571,0,0.819555,0
0.801343,0,0.828316,0
0.800769,0,0.83263,0
0.804877,0,0.831318,0
0.803739,0,0.828256,0
0.804044,0,0.829139,0
0.80475,0,0.831147,0
